seed	MaxIts	It/paso	K	lambda	BeneficiosMedios
97856	5000	40	6	1.0E-4	59.8
7105	5000	40	6	1.0E-4	47.6
3189	5000	40	6	1.0E-4	74.0
13594	5000	40	6	1.0E-4	60.8
4	5000	40	6	1.0E-4	39.8
1234	5000	40	6	1.0E-5	35.0
242359	5000	40	6	1.0E-5	53.0
986	5000	40	6	1.0E-5	44.6
5437	5000	40	6	1.0E-5	53.6
72463	5000	40	6	1.0E-5	42.4
97856	5000	40	6	1.0E-5	53.8
7105	5000	40	6	1.0E-5	45.8
3189	5000	40	6	1.0E-5	70.0
13594	5000	40	6	1.0E-5	60.8
4	5000	40	6	1.0E-5	33.8
1234	5000	40	7	0.1	69.4
242359	5000	40	7	0.1	88.0
986	5000	40	7	0.1	54.0
5437	5000	40	7	0.1	99.6
72463	5000	40	7	0.1	52.6
97856	5000	40	7	0.1	81.0
7105	5000	40	7	0.1	67.6
3189	5000	40	7	0.1	91.2
13594	5000	40	7	0.1	78.6
4	5000	40	7	0.1	56.0
1234	5000	40	7	0.01	67.8
242359	5000	40	7	0.01	87.2
986	5000	40	7	0.01	47.4
5437	5000	40	7	0.01	100.0
72463	5000	40	7	0.01	53.0
97856	5000	40	7	0.01	76.8
7105	5000	40	7	0.01	64.8
3189	5000	40	7	0.01	93.6
13594	5000	40	7	0.01	78.4
4	5000	40	7	0.01	55.2
1234	5000	40	7	0.001	54.0
242359	5000	40	7	0.001	77.8
986	5000	40	7	0.001	47.8
5437	5000	40	7	0.001	93.4
72463	5000	40	7	0.001	41.2
97856	5000	40	7	0.001	66.8
7105	5000	40	7	0.001	54.6
3189	5000	40	7	0.001	78.0
13594	5000	40	7	0.001	66.2
4	5000	40	7	0.001	40.2
1234	5000	40	7	1.0E-4	38.2
242359	5000	40	7	1.0E-4	56.4
986	5000	40	7	1.0E-4	46.4
5437	5000	40	7	1.0E-4	56.8
72463	5000	40	7	1.0E-4	40.0
97856	5000	40	7	1.0E-4	53.2
7105	5000	40	7	1.0E-4	47.8
3189	5000	40	7	1.0E-4	60.2
13594	5000	40	7	1.0E-4	58.4
4	5000	40	7	1.0E-4	30.6
1234	5000	40	7	1.0E-5	36.6
242359	5000	40	7	1.0E-5	54.6
986	5000	40	7	1.0E-5	42.4
5437	5000	40	7	1.0E-5	49.2
72463	5000	40	7	1.0E-5	41.4
97856	5000	40	7	1.0E-5	51.6
7105	5000	40	7	1.0E-5	46.4
3189	5000	40	7	1.0E-5	69.4
13594	5000	40	7	1.0E-5	63.0
4	5000	40	7	1.0E-5	31.6
1234	5000	40	8	0.1	68.6
242359	5000	40	8	0.1	91.0
986	5000	40	8	0.1	51.4
5437	5000	40	8	0.1	96.4
72463	5000	40	8	0.1	54.8
97856	5000	40	8	0.1	81.8
7105	5000	40	8	0.1	70.0
3189	5000	40	8	0.1	91.4
13594	5000	40	8	0.1	80.6
4	5000	40	8	0.1	57.0
1234	5000	40	8	0.01	69.4
242359	5000	40	8	0.01	82.8
986	5000	40	8	0.01	48.8
5437	5000	40	8	0.01	90.8
72463	5000	40	8	0.01	49.6
97856	5000	40	8	0.01	79.6
7105	5000	40	8	0.01	64.4
3189	5000	40	8	0.01	85.8
13594	5000	40	8	0.01	77.2
4	5000	40	8	0.01	54.4
1234	5000	40	8	0.001	59.8
242359	5000	40	8	0.001	68.2
986	5000	40	8	0.001	46.2
5437	5000	40	8	0.001	88.4
72463	5000	40	8	0.001	43.4
97856	5000	40	8	0.001	71.4
7105	5000	40	8	0.001	57.8
3189	5000	40	8	0.001	76.4
13594	5000	40	8	0.001	57.2
4	5000	40	8	0.001	41.8
1234	5000	40	8	1.0E-4	33.8
242359	5000	40	8	1.0E-4	53.6
986	5000	40	8	1.0E-4	45.4
5437	5000	40	8	1.0E-4	42.8
72463	5000	40	8	1.0E-4	40.6
97856	5000	40	8	1.0E-4	54.2
7105	5000	40	8	1.0E-4	39.4
3189	5000	40	8	1.0E-4	65.0
13594	5000	40	8	1.0E-4	58.2
4	5000	40	8	1.0E-4	28.8
1234	5000	40	8	1.0E-5	32.0
242359	5000	40	8	1.0E-5	52.2
986	5000	40	8	1.0E-5	43.6
5437	5000	40	8	1.0E-5	42.6
72463	5000	40	8	1.0E-5	42.8
97856	5000	40	8	1.0E-5	51.2
7105	5000	40	8	1.0E-5	42.4
3189	5000	40	8	1.0E-5	55.8
13594	5000	40	8	1.0E-5	59.0
4	5000	40	8	1.0E-5	33.0
1234	5000	40	9	0.1	69.6
242359	5000	40	9	0.1	88.0
986	5000	40	9	0.1	52.0
5437	5000	40	9	0.1	92.6
72463	5000	40	9	0.1	49.8
97856	5000	40	9	0.1	85.6
7105	5000	40	9	0.1	65.0
3189	5000	40	9	0.1	89.8
13594	5000	40	9	0.1	76.6
4	5000	40	9	0.1	55.4
1234	5000	40	9	0.01	66.4
242359	5000	40	9	0.01	84.8
986	5000	40	9	0.01	49.4
5437	5000	40	9	0.01	98.6
72463	5000	40	9	0.01	48.8
97856	5000	40	9	0.01	79.6
7105	5000	40	9	0.01	62.6
3189	5000	40	9	0.01	89.8
13594	5000	40	9	0.01	75.6
4	5000	40	9	0.01	54.6
1234	5000	40	9	0.001	53.0
242359	5000	40	9	0.001	74.2
986	5000	40	9	0.001	47.0
5437	5000	40	9	0.001	82.2
72463	5000	40	9	0.001	36.2
97856	5000	40	9	0.001	65.4
7105	5000	40	9	0.001	48.8
3189	5000	40	9	0.001	82.0
13594	5000	40	9	0.001	56.6
4	5000	40	9	0.001	44.6
1234	5000	40	9	1.0E-4	35.0
242359	5000	40	9	1.0E-4	42.6
986	5000	40	9	1.0E-4	42.2
5437	5000	40	9	1.0E-4	45.8
72463	5000	40	9	1.0E-4	39.8
97856	5000	40	9	1.0E-4	45.0
7105	5000	40	9	1.0E-4	37.8
3189	5000	40	9	1.0E-4	61.0
13594	5000	40	9	1.0E-4	58.6
4	5000	40	9	1.0E-4	32.4
1234	5000	40	9	1.0E-5	34.8
242359	5000	40	9	1.0E-5	44.4
986	5000	40	9	1.0E-5	44.8
5437	5000	40	9	1.0E-5	43.4
72463	5000	40	9	1.0E-5	39.8
97856	5000	40	9	1.0E-5	51.0
7105	5000	40	9	1.0E-5	38.4
3189	5000	40	9	1.0E-5	63.4
13594	5000	40	9	1.0E-5	54.0
4	5000	40	9	1.0E-5	26.4
1234	5000	40	10	0.1	68.8
242359	5000	40	10	0.1	86.4
986	5000	40	10	0.1	51.8
5437	5000	40	10	0.1	94.2
72463	5000	40	10	0.1	52.6
97856	5000	40	10	0.1	83.8
7105	5000	40	10	0.1	67.6
3189	5000	40	10	0.1	94.2
13594	5000	40	10	0.1	77.6
4	5000	40	10	0.1	56.6
1234	5000	40	10	0.01	68.8
242359	5000	40	10	0.01	82.0
986	5000	40	10	0.01	48.0
5437	5000	40	10	0.01	94.4
72463	5000	40	10	0.01	49.8
97856	5000	40	10	0.01	80.2
7105	5000	40	10	0.01	60.8
3189	5000	40	10	0.01	92.4
13594	5000	40	10	0.01	74.6
4	5000	40	10	0.01	54.2
1234	5000	40	10	0.001	57.2
242359	5000	40	10	0.001	73.4
986	5000	40	10	0.001	44.8
5437	5000	40	10	0.001	74.2
72463	5000	40	10	0.001	47.0
97856	5000	40	10	0.001	69.6
7105	5000	40	10	0.001	46.6
3189	5000	40	10	0.001	77.8
13594	5000	40	10	0.001	60.4
4	5000	40	10	0.001	44.2
1234	5000	40	10	1.0E-4	31.8
242359	5000	40	10	1.0E-4	36.8
986	5000	40	10	1.0E-4	40.0
5437	5000	40	10	1.0E-4	36.6
72463	5000	40	10	1.0E-4	39.6
97856	5000	40	10	1.0E-4	48.8
7105	5000	40	10	1.0E-4	36.8
3189	5000	40	10	1.0E-4	57.6
13594	5000	40	10	1.0E-4	57.6
4	5000	40	10	1.0E-4	30.0
1234	5000	40	10	1.0E-5	30.2
242359	5000	40	10	1.0E-5	41.6
986	5000	40	10	1.0E-5	43.0
5437	5000	40	10	1.0E-5	34.0
72463	5000	40	10	1.0E-5	37.8
97856	5000	40	10	1.0E-5	46.2
7105	5000	40	10	1.0E-5	40.0
3189	5000	40	10	1.0E-5	49.8
13594	5000	40	10	1.0E-5	55.2
4	5000	40	10	1.0E-5	26.2
1234	5000	40	15	0.1	69.2
242359	5000	40	15	0.1	85.6
986	5000	40	15	0.1	47.6
5437	5000	40	15	0.1	97.4
72463	5000	40	15	0.1	52.6
97856	5000	40	15	0.1	77.2
7105	5000	40	15	0.1	62.8
3189	5000	40	15	0.1	87.4
13594	5000	40	15	0.1	71.4
4	5000	40	15	0.1	55.8
1234	5000	40	15	0.01	66.6
242359	5000	40	15	0.01	79.0
986	5000	40	15	0.01	45.8
5437	5000	40	15	0.01	84.6
72463	5000	40	15	0.01	47.8
97856	5000	40	15	0.01	69.2
7105	5000	40	15	0.01	63.8
3189	5000	40	15	0.01	79.6
13594	5000	40	15	0.01	71.0
4	5000	40	15	0.01	52.2
1234	5000	40	15	0.001	55.6
242359	5000	40	15	0.001	68.4
986	5000	40	15	0.001	47.0
5437	5000	40	15	0.001	73.2
72463	5000	40	15	0.001	39.2
97856	5000	40	15	0.001	51.8
7105	5000	40	15	0.001	46.4
3189	5000	40	15	0.001	64.4
13594	5000	40	15	0.001	63.2
4	5000	40	15	0.001	34.8
1234	5000	40	15	1.0E-4	29.2
242359	5000	40	15	1.0E-4	38.2
986	5000	40	15	1.0E-4	40.8
5437	5000	40	15	1.0E-4	36.8
72463	5000	40	15	1.0E-4	37.4
97856	5000	40	15	1.0E-4	41.0
7105	5000	40	15	1.0E-4	32.6
3189	5000	40	15	1.0E-4	44.8
13594	5000	40	15	1.0E-4	59.0
4	5000	40	15	1.0E-4	24.6
1234	5000	40	15	1.0E-5	31.4
242359	5000	40	15	1.0E-5	35.2
986	5000	40	15	1.0E-5	41.0
5437	5000	40	15	1.0E-5	31.6
72463	5000	40	15	1.0E-5	36.0
97856	5000	40	15	1.0E-5	40.8
7105	5000	40	15	1.0E-5	32.0
3189	5000	40	15	1.0E-5	47.2
13594	5000	40	15	1.0E-5	55.0
4	5000	40	15	1.0E-5	26.6
1234	5000	40	20	0.1	66.6
242359	5000	40	20	0.1	85.0
986	5000	40	20	0.1	48.2
5437	5000	40	20	0.1	95.2
72463	5000	40	20	0.1	52.0
97856	5000	40	20	0.1	82.8
7105	5000	40	20	0.1	62.2
3189	5000	40	20	0.1	82.8
13594	5000	40	20	0.1	72.2
4	5000	40	20	0.1	59.0
1234	5000	40	20	0.01	63.2
242359	5000	40	20	0.01	75.2
986	5000	40	20	0.01	45.4
5437	5000	40	20	0.01	88.6
72463	5000	40	20	0.01	45.4
97856	5000	40	20	0.01	71.4
7105	5000	40	20	0.01	54.6
3189	5000	40	20	0.01	87.0
13594	5000	40	20	0.01	69.0
4	5000	40	20	0.01	48.2
1234	5000	40	20	0.001	38.6
242359	5000	40	20	0.001	68.4
986	5000	40	20	0.001	43.2
5437	5000	40	20	0.001	66.4
72463	5000	40	20	0.001	34.6
97856	5000	40	20	0.001	45.8
7105	5000	40	20	0.001	41.0
3189	5000	40	20	0.001	57.4
13594	5000	40	20	0.001	58.0
4	5000	40	20	0.001	37.2
1234	5000	40	20	1.0E-4	29.8
242359	5000	40	20	1.0E-4	28.2
986	5000	40	20	1.0E-4	44.8
5437	5000	40	20	1.0E-4	29.4
72463	5000	40	20	1.0E-4	35.6
97856	5000	40	20	1.0E-4	39.2
7105	5000	40	20	1.0E-4	35.4
3189	5000	40	20	1.0E-4	52.0
13594	5000	40	20	1.0E-4	55.6
4	5000	40	20	1.0E-4	29.2
1234	5000	40	20	1.0E-5	29.8
242359	5000	40	20	1.0E-5	39.2
986	5000	40	20	1.0E-5	43.0
5437	5000	40	20	1.0E-5	30.2
72463	5000	40	20	1.0E-5	33.6
97856	5000	40	20	1.0E-5	41.0
7105	5000	40	20	1.0E-5	31.8
3189	5000	40	20	1.0E-5	49.0
13594	5000	40	20	1.0E-5	58.8
4	5000	40	20	1.0E-5	26.0
1234	5000	40	25	0.1	66.8
242359	5000	40	25	0.1	83.6
986	5000	40	25	0.1	45.8
5437	5000	40	25	0.1	99.2
72463	5000	40	25	0.1	49.4
97856	5000	40	25	0.1	81.8
7105	5000	40	25	0.1	60.4
3189	5000	40	25	0.1	88.6
13594	5000	40	25	0.1	71.6
4	5000	40	25	0.1	50.6
1234	5000	40	25	0.01	63.6
242359	5000	40	25	0.01	79.8
986	5000	40	25	0.01	43.8
5437	5000	40	25	0.01	87.0
72463	5000	40	25	0.01	41.6
97856	5000	40	25	0.01	68.4
7105	5000	40	25	0.01	63.0
3189	5000	40	25	0.01	67.2
13594	5000	40	25	0.01	62.2
4	5000	40	25	0.01	50.4
1234	5000	40	25	0.001	44.0
242359	5000	40	25	0.001	69.4
986	5000	40	25	0.001	41.4
5437	5000	40	25	0.001	66.0
72463	5000	40	25	0.001	36.4
97856	5000	40	25	0.001	55.8
7105	5000	40	25	0.001	41.2
3189	5000	40	25	0.001	46.0
13594	5000	40	25	0.001	54.0
4	5000	40	25	0.001	33.0
1234	5000	40	25	1.0E-4	28.2
242359	5000	40	25	1.0E-4	29.8
986	5000	40	25	1.0E-4	41.4
5437	5000	40	25	1.0E-4	27.6
72463	5000	40	25	1.0E-4	35.0
97856	5000	40	25	1.0E-4	39.0
7105	5000	40	25	1.0E-4	39.8
3189	5000	40	25	1.0E-4	46.8
13594	5000	40	25	1.0E-4	54.0
4	5000	40	25	1.0E-4	28.6
1234	5000	40	25	1.0E-5	28.8
242359	5000	40	25	1.0E-5	26.4
986	5000	40	25	1.0E-5	40.6
5437	5000	40	25	1.0E-5	34.2
72463	5000	40	25	1.0E-5	36.0
97856	5000	40	25	1.0E-5	39.2
7105	5000	40	25	1.0E-5	31.4
3189	5000	40	25	1.0E-5	48.2
13594	5000	40	25	1.0E-5	57.2
4	5000	40	25	1.0E-5	24.4
1234	5000	40	30	0.1	66.8
242359	5000	40	30	0.1	84.4
986	5000	40	30	0.1	49.0
5437	5000	40	30	0.1	95.6
72463	5000	40	30	0.1	50.2
97856	5000	40	30	0.1	75.6
7105	5000	40	30	0.1	57.8
3189	5000	40	30	0.1	91.8
13594	5000	40	30	0.1	65.0
4	5000	40	30	0.1	55.8
1234	5000	40	30	0.01	62.2
242359	5000	40	30	0.01	74.8
986	5000	40	30	0.01	46.0
5437	5000	40	30	0.01	85.0
72463	5000	40	30	0.01	43.6
97856	5000	40	30	0.01	72.8
7105	5000	40	30	0.01	60.8
3189	5000	40	30	0.01	79.4
13594	5000	40	30	0.01	68.0
4	5000	40	30	0.01	41.8
1234	5000	40	30	0.001	40.4
242359	5000	40	30	0.001	68.6
986	5000	40	30	0.001	41.2
5437	5000	40	30	0.001	65.8
72463	5000	40	30	0.001	39.4
97856	5000	40	30	0.001	43.6
7105	5000	40	30	0.001	38.4
3189	5000	40	30	0.001	66.2
13594	5000	40	30	0.001	58.2
4	5000	40	30	0.001	31.6
1234	5000	40	30	1.0E-4	28.6
242359	5000	40	30	1.0E-4	34.6
986	5000	40	30	1.0E-4	42.2
5437	5000	40	30	1.0E-4	26.8
72463	5000	40	30	1.0E-4	32.8
97856	5000	40	30	1.0E-4	42.6
7105	5000	40	30	1.0E-4	27.4
3189	5000	40	30	1.0E-4	44.6
13594	5000	40	30	1.0E-4	56.6
4	5000	40	30	1.0E-4	26.4
1234	5000	40	30	1.0E-5	29.2
242359	5000	40	30	1.0E-5	25.8
986	5000	40	30	1.0E-5	42.2
5437	5000	40	30	1.0E-5	31.0
72463	5000	40	30	1.0E-5	36.4
97856	5000	40	30	1.0E-5	39.0
7105	5000	40	30	1.0E-5	33.0
3189	5000	40	30	1.0E-5	50.8
13594	5000	40	30	1.0E-5	55.0
4	5000	40	30	1.0E-5	29.6
1234	5000	40	40	0.1	68.0
242359	5000	40	40	0.1	83.2
986	5000	40	40	0.1	45.0
5437	5000	40	40	0.1	91.4
72463	5000	40	40	0.1	49.0
97856	5000	40	40	0.1	73.4
7105	5000	40	40	0.1	62.6
3189	5000	40	40	0.1	88.4
13594	5000	40	40	0.1	74.2
4	5000	40	40	0.1	51.2
1234	5000	40	40	0.01	60.8
242359	5000	40	40	0.01	73.8
986	5000	40	40	0.01	44.4
5437	5000	40	40	0.01	88.2
72463	5000	40	40	0.01	40.6
97856	5000	40	40	0.01	73.4
7105	5000	40	40	0.01	49.2
3189	5000	40	40	0.01	78.6
13594	5000	40	40	0.01	60.4
4	5000	40	40	0.01	43.4
1234	5000	40	40	0.001	37.0
242359	5000	40	40	0.001	60.8
986	5000	40	40	0.001	43.4
5437	5000	40	40	0.001	68.2
72463	5000	40	40	0.001	34.6
97856	5000	40	40	0.001	49.0
7105	5000	40	40	0.001	33.0
3189	5000	40	40	0.001	64.8
13594	5000	40	40	0.001	56.4
4	5000	40	40	0.001	28.6
1234	5000	40	40	1.0E-4	28.6
242359	5000	40	40	1.0E-4	33.8
986	5000	40	40	1.0E-4	42.4
5437	5000	40	40	1.0E-4	29.4
72463	5000	40	40	1.0E-4	31.8
97856	5000	40	40	1.0E-4	43.8
7105	5000	40	40	1.0E-4	33.0
3189	5000	40	40	1.0E-4	43.2
13594	5000	40	40	1.0E-4	55.4
4	5000	40	40	1.0E-4	29.6
1234	5000	40	40	1.0E-5	28.8
242359	5000	40	40	1.0E-5	28.6
986	5000	40	40	1.0E-5	39.0
5437	5000	40	40	1.0E-5	29.6
72463	5000	40	40	1.0E-5	35.0
97856	5000	40	40	1.0E-5	40.4
7105	5000	40	40	1.0E-5	26.6
3189	5000	40	40	1.0E-5	42.2
13594	5000	40	40	1.0E-5	54.0
4	5000	40	40	1.0E-5	21.0
1234	5000	40	50	0.1	67.0
242359	5000	40	50	0.1	75.6
986	5000	40	50	0.1	49.4
5437	5000	40	50	0.1	87.2
72463	5000	40	50	0.1	52.6
97856	5000	40	50	0.1	71.8
7105	5000	40	50	0.1	63.2
3189	5000	40	50	0.1	86.6
13594	5000	40	50	0.1	72.8
4	5000	40	50	0.1	55.6
1234	5000	40	50	0.01	60.6
242359	5000	40	50	0.01	64.0
986	5000	40	50	0.01	40.4
5437	5000	40	50	0.01	82.0
72463	5000	40	50	0.01	42.0
97856	5000	40	50	0.01	62.6
7105	5000	40	50	0.01	53.8
3189	5000	40	50	0.01	65.8
13594	5000	40	50	0.01	62.6
4	5000	40	50	0.01	35.6
1234	5000	40	50	0.001	43.6
242359	5000	40	50	0.001	55.0
986	5000	40	50	0.001	40.0
5437	5000	40	50	0.001	68.6
72463	5000	40	50	0.001	37.4
97856	5000	40	50	0.001	44.2
7105	5000	40	50	0.001	34.6
3189	5000	40	50	0.001	60.4
13594	5000	40	50	0.001	54.8
4	5000	40	50	0.001	29.8
1234	5000	40	50	1.0E-4	28.4
242359	5000	40	50	1.0E-4	29.6
986	5000	40	50	1.0E-4	42.0
5437	5000	40	50	1.0E-4	26.0
72463	5000	40	50	1.0E-4	34.6
97856	5000	40	50	1.0E-4	40.2
7105	5000	40	50	1.0E-4	27.4
3189	5000	40	50	1.0E-4	43.4
13594	5000	40	50	1.0E-4	55.2
4	5000	40	50	1.0E-4	26.0
1234	5000	40	50	1.0E-5	28.4
242359	5000	40	50	1.0E-5	27.6
986	5000	40	50	1.0E-5	39.4
5437	5000	40	50	1.0E-5	30.6
72463	5000	40	50	1.0E-5	33.0
97856	5000	40	50	1.0E-5	39.0
7105	5000	40	50	1.0E-5	29.2
3189	5000	40	50	1.0E-5	50.0
13594	5000	40	50	1.0E-5	54.0
4	5000	40	50	1.0E-5	22.2
1234	5000	40	60	0.1	65.6
242359	5000	40	60	0.1	83.4
986	5000	40	60	0.1	44.2
5437	5000	40	60	0.1	98.8
72463	5000	40	60	0.1	48.8
97856	5000	40	60	0.1	76.4
7105	5000	40	60	0.1	63.4
3189	5000	40	60	0.1	85.6
13594	5000	40	60	0.1	61.4
4	5000	40	60	0.1	52.8
1234	5000	40	60	0.01	61.4
242359	5000	40	60	0.01	64.4
986	5000	40	60	0.01	42.8
5437	5000	40	60	0.01	80.8
72463	5000	40	60	0.01	37.2
97856	5000	40	60	0.01	57.4
7105	5000	40	60	0.01	48.2
3189	5000	40	60	0.01	69.0
13594	5000	40	60	0.01	55.2
4	5000	40	60	0.01	36.0
1234	5000	40	60	0.001	37.2
242359	5000	40	60	0.001	54.0
986	5000	40	60	0.001	40.0
5437	5000	40	60	0.001	56.8
72463	5000	40	60	0.001	36.0
97856	5000	40	60	0.001	46.8
7105	5000	40	60	0.001	42.2
3189	5000	40	60	0.001	62.4
13594	5000	40	60	0.001	56.4
4	5000	40	60	0.001	30.0
1234	5000	40	60	1.0E-4	30.2
242359	5000	40	60	1.0E-4	32.8
986	5000	40	60	1.0E-4	41.6
5437	5000	40	60	1.0E-4	18.2
72463	5000	40	60	1.0E-4	36.8
97856	5000	40	60	1.0E-4	37.0
7105	5000	40	60	1.0E-4	35.2
3189	5000	40	60	1.0E-4	47.4
13594	5000	40	60	1.0E-4	54.0
4	5000	40	60	1.0E-4	25.8
1234	5000	40	60	1.0E-5	28.8
242359	5000	40	60	1.0E-5	23.8
986	5000	40	60	1.0E-5	40.6
5437	5000	40	60	1.0E-5	32.6
72463	5000	40	60	1.0E-5	36.6
97856	5000	40	60	1.0E-5	44.6
7105	5000	40	60	1.0E-5	32.4
3189	5000	40	60	1.0E-5	41.0
13594	5000	40	60	1.0E-5	56.8
4	5000	40	60	1.0E-5	24.0
1234	5000	40	70	0.1	66.6
242359	5000	40	70	0.1	80.8
986	5000	40	70	0.1	46.4
5437	5000	40	70	0.1	90.2
72463	5000	40	70	0.1	48.2
97856	5000	40	70	0.1	71.8
7105	5000	40	70	0.1	59.4
3189	5000	40	70	0.1	88.2
13594	5000	40	70	0.1	71.8
4	5000	40	70	0.1	53.0
1234	5000	40	70	0.01	61.4
242359	5000	40	70	0.01	73.4
986	5000	40	70	0.01	41.0
5437	5000	40	70	0.01	69.6
72463	5000	40	70	0.01	43.2
97856	5000	40	70	0.01	65.8
7105	5000	40	70	0.01	53.4
3189	5000	40	70	0.01	71.6
13594	5000	40	70	0.01	60.8
4	5000	40	70	0.01	50.4
1234	5000	40	70	0.001	47.0
242359	5000	40	70	0.001	57.0
986	5000	40	70	0.001	39.4
5437	5000	40	70	0.001	56.2
72463	5000	40	70	0.001	35.4
97856	5000	40	70	0.001	49.0
7105	5000	40	70	0.001	35.4
3189	5000	40	70	0.001	61.0
13594	5000	40	70	0.001	53.6
4	5000	40	70	0.001	33.2
1234	5000	40	70	1.0E-4	27.8
242359	5000	40	70	1.0E-4	28.4
986	5000	40	70	1.0E-4	42.2
5437	5000	40	70	1.0E-4	23.4
72463	5000	40	70	1.0E-4	37.4
97856	5000	40	70	1.0E-4	38.0
7105	5000	40	70	1.0E-4	26.2
3189	5000	40	70	1.0E-4	51.4
13594	5000	40	70	1.0E-4	54.0
4	5000	40	70	1.0E-4	26.2
1234	5000	40	70	1.0E-5	29.6
242359	5000	40	70	1.0E-5	29.4
986	5000	40	70	1.0E-5	41.0
5437	5000	40	70	1.0E-5	34.8
72463	5000	40	70	1.0E-5	34.4
97856	5000	40	70	1.0E-5	41.0
7105	5000	40	70	1.0E-5	31.4
3189	5000	40	70	1.0E-5	45.0
13594	5000	40	70	1.0E-5	54.8
4	5000	40	70	1.0E-5	23.2
1234	5000	50	1	0.1	71.4
242359	5000	50	1	0.1	91.0
986	5000	50	1	0.1	54.0
5437	5000	50	1	0.1	102.8
72463	5000	50	1	0.1	58.0
97856	5000	50	1	0.1	85.2
7105	5000	50	1	0.1	72.0
3189	5000	50	1	0.1	95.4
13594	5000	50	1	0.1	81.0
4	5000	50	1	0.1	60.0
1234	5000	50	1	0.01	71.6
242359	5000	50	1	0.01	89.8
986	5000	50	1	0.01	54.0
5437	5000	50	1	0.01	97.0
72463	5000	50	1	0.01	58.0
97856	5000	50	1	0.01	85.6
7105	5000	50	1	0.01	72.0
3189	5000	50	1	0.01	95.4
13594	5000	50	1	0.01	80.8
4	5000	50	1	0.01	60.0
1234	5000	50	1	0.001	71.8
242359	5000	50	1	0.001	91.0
986	5000	50	1	0.001	53.8
5437	5000	50	1	0.001	102.4
72463	5000	50	1	0.001	57.4
97856	5000	50	1	0.001	84.0
7105	5000	50	1	0.001	71.4
3189	5000	50	1	0.001	94.6
13594	5000	50	1	0.001	81.0
4	5000	50	1	0.001	60.0
1234	5000	50	1	1.0E-4	71.2
242359	5000	50	1	1.0E-4	90.4
986	5000	50	1	1.0E-4	54.0
5437	5000	50	1	1.0E-4	103.2
72463	5000	50	1	1.0E-4	57.8
97856	5000	50	1	1.0E-4	85.8
7105	5000	50	1	1.0E-4	72.0
3189	5000	50	1	1.0E-4	96.0
13594	5000	50	1	1.0E-4	81.0
4	5000	50	1	1.0E-4	60.0
1234	5000	50	1	1.0E-5	71.6
242359	5000	50	1	1.0E-5	91.0
986	5000	50	1	1.0E-5	53.6
5437	5000	50	1	1.0E-5	102.4
72463	5000	50	1	1.0E-5	57.2
97856	5000	50	1	1.0E-5	84.2
7105	5000	50	1	1.0E-5	71.4
3189	5000	50	1	1.0E-5	94.4
13594	5000	50	1	1.0E-5	81.0
4	5000	50	1	1.0E-5	59.2
1234	5000	50	2	0.1	71.8
242359	5000	50	2	0.1	89.6
986	5000	50	2	0.1	54.0
5437	5000	50	2	0.1	98.4
72463	5000	50	2	0.1	55.0
97856	5000	50	2	0.1	84.2
7105	5000	50	2	0.1	72.0
3189	5000	50	2	0.1	96.0
13594	5000	50	2	0.1	81.0
4	5000	50	2	0.1	58.6
1234	5000	50	2	0.01	71.6
242359	5000	50	2	0.01	89.8
986	5000	50	2	0.01	54.0
5437	5000	50	2	0.01	100.6
72463	5000	50	2	0.01	57.4
97856	5000	50	2	0.01	84.2
7105	5000	50	2	0.01	71.4
3189	5000	50	2	0.01	96.0
13594	5000	50	2	0.01	81.0
4	5000	50	2	0.01	58.4
1234	5000	50	2	0.001	71.4
242359	5000	50	2	0.001	90.4
986	5000	50	2	0.001	53.4
5437	5000	50	2	0.001	102.0
72463	5000	50	2	0.001	57.0
97856	5000	50	2	0.001	84.0
7105	5000	50	2	0.001	70.4
3189	5000	50	2	0.001	95.0
13594	5000	50	2	0.001	81.0
4	5000	50	2	0.001	60.0
1234	5000	50	2	1.0E-4	69.4
242359	5000	50	2	1.0E-4	89.0
986	5000	50	2	1.0E-4	53.0
5437	5000	50	2	1.0E-4	98.2
72463	5000	50	2	1.0E-4	55.0
97856	5000	50	2	1.0E-4	83.8
7105	5000	50	2	1.0E-4	69.6
3189	5000	50	2	1.0E-4	95.4
13594	5000	50	2	1.0E-4	79.0
4	5000	50	2	1.0E-4	55.0
1234	5000	50	2	1.0E-5	68.0
242359	5000	50	2	1.0E-5	84.4
986	5000	50	2	1.0E-5	52.6
5437	5000	50	2	1.0E-5	94.0
72463	5000	50	2	1.0E-5	56.4
97856	5000	50	2	1.0E-5	82.4
7105	5000	50	2	1.0E-5	66.8
3189	5000	50	2	1.0E-5	95.0
13594	5000	50	2	1.0E-5	79.0
4	5000	50	2	1.0E-5	54.4
1234	5000	50	3	0.1	70.4
242359	5000	50	3	0.1	90.0
986	5000	50	3	0.1	52.4
5437	5000	50	3	0.1	101.8
72463	5000	50	3	0.1	57.0
97856	5000	50	3	0.1	85.6
7105	5000	50	3	0.1	69.2
3189	5000	50	3	0.1	95.4
13594	5000	50	3	0.1	81.0
4	5000	50	3	0.1	57.6
1234	5000	50	3	0.01	71.6
242359	5000	50	3	0.01	90.2
986	5000	50	3	0.01	53.2
5437	5000	50	3	0.01	100.8
72463	5000	50	3	0.01	57.8
97856	5000	50	3	0.01	83.2
7105	5000	50	3	0.01	70.4
3189	5000	50	3	0.01	95.2
13594	5000	50	3	0.01	78.4
4	5000	50	3	0.01	59.4
